validTime,primary,primaryUnits,secondary,secondaryUnits,generatedTime
2025-11-12T12:30:00Z,7.94,ft,0.0174,kcfs,2025-11-12T13:09:06Z
2025-11-12T12:45:00Z,7.92,ft,0.0163,kcfs,2025-11-12T13:09:06Z
2025-11-12T13:00:00Z,7.89,ft,0.0143,kcfs,2025-11-12T14:09:09Z
2025-11-12T13:15:00Z,7.87,ft,0.0132,kcfs,2025-11-12T14:09:09Z
2025-11-12T13:30:00Z,7.88,ft,0.0137,kcfs,2025-11-12T14:09:09Z
2025-11-12T13:45:00Z,7.89,ft,0.0143,kcfs,2025-11-12T14:09:09Z
2025-11-12T14:00:00Z,7.88,ft,0.0137,kcfs,2025-11-12T15:09:08Z
2025-11-12T14:15:00Z,7.87,ft,0.0132,kcfs,2025-11-12T15:09:08Z
2025-11-12T14:30:00Z,7.88,ft,0.0137,kcfs,2025-11-12T15:09:08Z
2025-11-12T14:45:00Z,7.89,ft,0.0143,kcfs,2025-11-12T15:09:08Z
2025-11-12T15:00:00Z,7.89,ft,0.0143,kcfs,2025-11-12T16:09:07Z
2025-11-12T15:15:00Z,7.9,ft,0.015,kcfs,2025-11-12T16:09:07Z
2025-11-12T15:30:00Z,7.91,ft,0.0156,kcfs,2025-11-12T16:09:07Z
2025-11-12T15:45:00Z,7.92,ft,0.0163,kcfs,2025-11-12T16:09:07Z
2025-11-12T16:00:00Z,7.94,ft,0.0174,kcfs,2025-11-12T17:09:07Z
2025-11-12T16:15:00Z,7.95,ft,0.0179,kcfs,2025-11-12T17:09:07Z
2025-11-12T16:30:00Z,8,ft,0.0203,kcfs,2025-11-12T17:09:07Z
2025-11-12T16:45:00Z,8.01,ft,0.0209,kcfs,2025-11-12T17:09:07Z
2025-11-12T17:00:00Z,8.06,ft,0.0237,kcfs,2025-11-12T18:09:08Z
2025-11-12T17:15:00Z,8.06,ft,0.0237,kcfs,2025-11-12T18:09:08Z
2025-11-12T17:30:00Z,8.08,ft,0.0249,kcfs,2025-11-12T18:09:08Z
2025-11-12T17:45:00Z,8.08,ft,0.0249,kcfs,2025-11-12T18:09:08Z
2025-11-12T18:00:00Z,8.1,ft,0.0262,kcfs,2025-11-12T19:09:08Z
2025-11-12T18:15:00Z,8.11,ft,0.0269,kcfs,2025-11-12T19:09:08Z
2025-11-12T18:30:00Z,8.12,ft,0.0275,kcfs,2025-11-12T19:09:08Z
2025-11-12T18:45:00Z,8.14,ft,0.029,kcfs,2025-11-12T19:09:08Z
2025-11-12T19:00:00Z,8.14,ft,0.029,kcfs,2025-11-12T20:09:09Z
2025-11-12T19:15:00Z,8.12,ft,0.0275,kcfs,2025-11-12T20:09:09Z
2025-11-12T19:30:00Z,8.2,ft,0.0332,kcfs,2025-11-12T20:09:09Z
2025-11-12T19:45:00Z,8.3,ft,0.0399,kcfs,2025-11-12T20:09:09Z
2025-11-12T20:00:00Z,8.31,ft,0.0406,kcfs,2025-11-12T21:09:08Z
2025-11-12T20:15:00Z,8.35,ft,0.0437,kcfs,2025-11-12T21:09:08Z
2025-11-12T20:30:00Z,8.35,ft,0.0437,kcfs,2025-11-12T21:09:08Z
2025-11-12T20:45:00Z,8.38,ft,0.0462,kcfs,2025-11-12T21:09:08Z
2025-11-12T21:00:00Z,8.38,ft,0.0462,kcfs,2025-11-12T22:09:09Z
2025-11-12T21:15:00Z,8.37,ft,0.0453,kcfs,2025-11-12T22:09:09Z
2025-11-12T21:30:00Z,8.37,ft,0.0453,kcfs,2025-11-12T22:09:09Z
2025-11-12T21:45:00Z,8.38,ft,0.0462,kcfs,2025-11-12T22:09:09Z
2025-11-12T22:00:00Z,8.38,ft,0.0462,kcfs,2025-11-12T23:09:08Z
2025-11-12T22:15:00Z,8.36,ft,0.0445,kcfs,2025-11-12T23:09:08Z
2025-11-12T22:30:00Z,8.37,ft,0.0453,kcfs,2025-11-12T23:09:08Z
2025-11-12T22:45:00Z,8.37,ft,0.0453,kcfs,2025-11-12T23:09:08Z
2025-11-12T23:00:00Z,8.38,ft,0.0462,kcfs,2025-11-13T00:09:07Z
2025-11-12T23:15:00Z,8.37,ft,0.0453,kcfs,2025-11-13T00:09:07Z
2025-11-12T23:30:00Z,8.38,ft,0.0462,kcfs,2025-11-13T00:09:07Z
2025-11-12T23:45:00Z,8.37,ft,0.0453,kcfs,2025-11-13T00:09:07Z
2025-11-13T00:00:00Z,8.34,ft,0.0429,kcfs,2025-11-13T01:09:08Z
2025-11-13T00:15:00Z,8.35,ft,0.0437,kcfs,2025-11-13T01:09:08Z
2025-11-13T00:30:00Z,8.34,ft,0.0429,kcfs,2025-11-13T01:09:08Z
2025-11-13T00:45:00Z,8.34,ft,0.0429,kcfs,2025-11-13T01:09:08Z
2025-11-13T01:00:00Z,8.33,ft,0.0422,kcfs,2025-11-13T02:09:07Z
2025-11-13T01:15:00Z,8.34,ft,0.0429,kcfs,2025-11-13T02:09:07Z
2025-11-13T01:30:00Z,8.34,ft,0.0429,kcfs,2025-11-13T02:09:07Z
2025-11-13T01:45:00Z,8.31,ft,0.0406,kcfs,2025-11-13T02:09:07Z
2025-11-13T02:00:00Z,8.31,ft,0.0406,kcfs,2025-11-13T03:09:08Z
2025-11-13T02:15:00Z,8.32,ft,0.0414,kcfs,2025-11-13T03:09:08Z
2025-11-13T02:30:00Z,8.32,ft,0.0414,kcfs,2025-11-13T03:09:08Z
2025-11-13T02:45:00Z,8.31,ft,0.0406,kcfs,2025-11-13T03:09:08Z
2025-11-13T03:00:00Z,8.31,ft,0.0406,kcfs,2025-11-13T03:24:07Z
2025-11-13T03:15:00Z,8.29,ft,0.0392,kcfs,2025-11-13T04:09:08Z
2025-11-13T03:30:00Z,8.3,ft,0.0399,kcfs,2025-11-13T04:09:08Z
2025-11-13T03:45:00Z,8.32,ft,0.0414,kcfs,2025-11-13T04:09:08Z
2025-11-13T04:00:00Z,8.33,ft,0.0422,kcfs,2025-11-13T05:09:07Z
2025-11-13T04:15:00Z,8.33,ft,0.0422,kcfs,2025-11-13T05:09:07Z
2025-11-13T04:30:00Z,8.37,ft,0.0453,kcfs,2025-11-13T05:09:07Z
2025-11-13T04:45:00Z,8.46,ft,0.0535,kcfs,2025-11-13T05:09:07Z
2025-11-13T05:00:00Z,8.55,ft,0.063,kcfs,2025-11-13T06:09:08Z
2025-11-13T05:15:00Z,8.61,ft,0.0697,kcfs,2025-11-13T06:09:08Z
2025-11-13T05:30:00Z,8.6,ft,0.0685,kcfs,2025-11-13T06:09:08Z
2025-11-13T05:45:00Z,8.65,ft,0.0745,kcfs,2025-11-13T06:09:08Z
2025-11-13T06:00:00Z,8.68,ft,0.0784,kcfs,2025-11-13T07:09:07Z
2025-11-13T06:15:00Z,8.7,ft,0.081,kcfs,2025-11-13T07:09:07Z
2025-11-13T06:30:00Z,8.67,ft,0.0771,kcfs,2025-11-13T07:09:07Z
2025-11-13T06:45:00Z,8.61,ft,0.0697,kcfs,2025-11-13T07:09:07Z
2025-11-13T07:00:00Z,8.55,ft,0.063,kcfs,2025-11-13T08:09:08Z
2025-11-13T07:15:00Z,8.51,ft,0.0586,kcfs,2025-11-13T08:09:08Z
2025-11-13T07:30:00Z,8.49,ft,0.0565,kcfs,2025-11-13T08:09:08Z
2025-11-13T07:45:00Z,8.46,ft,0.0535,kcfs,2025-11-13T08:09:08Z
2025-11-13T08:00:00Z,8.46,ft,0.0535,kcfs,2025-11-13T09:09:07Z
2025-11-13T08:15:00Z,8.44,ft,0.0515,kcfs,2025-11-13T09:09:07Z
2025-11-13T08:30:00Z,8.41,ft,0.0488,kcfs,2025-11-13T09:09:07Z
2025-11-13T08:45:00Z,8.39,ft,0.047,kcfs,2025-11-13T09:09:07Z
2025-11-13T09:00:00Z,8.39,ft,0.047,kcfs,2025-11-13T10:09:07Z
2025-11-13T09:15:00Z,8.36,ft,0.0445,kcfs,2025-11-13T10:09:07Z
2025-11-13T09:30:00Z,8.33,ft,0.0422,kcfs,2025-11-13T10:09:07Z
2025-11-13T09:45:00Z,8.32,ft,0.0414,kcfs,2025-11-13T10:09:07Z
2025-11-13T10:00:00Z,8.32,ft,0.0414,kcfs,2025-11-13T11:09:07Z
2025-11-13T10:15:00Z,8.32,ft,0.0414,kcfs,2025-11-13T11:09:07Z
2025-11-13T10:30:00Z,8.3,ft,0.0399,kcfs,2025-11-13T11:09:07Z
2025-11-13T10:45:00Z,8.25,ft,0.0364,kcfs,2025-11-13T11:09:07Z
2025-11-13T11:00:00Z,8.19,ft,0.0326,kcfs,2025-11-13T12:09:07Z
2025-11-13T11:15:00Z,8.16,ft,0.0304,kcfs,2025-11-13T12:09:07Z
2025-11-13T11:30:00Z,8.1,ft,0.0262,kcfs,2025-11-13T12:09:07Z
2025-11-13T11:45:00Z,8.09,ft,0.0255,kcfs,2025-11-13T12:09:07Z
2025-11-13T12:00:00Z,8.05,ft,0.0231,kcfs,2025-11-13T13:09:08Z
2025-11-13T12:15:00Z,8.01,ft,0.0209,kcfs,2025-11-13T13:09:08Z
2025-11-13T12:30:00Z,8,ft,0.0203,kcfs,2025-11-13T13:09:08Z
2025-11-13T12:45:00Z,7.96,ft,0.0184,kcfs,2025-11-13T13:09:08Z
2025-11-13T13:00:00Z,7.93,ft,0.017,kcfs,2025-11-13T14:09:07Z
2025-11-13T13:15:00Z,7.91,ft,0.0156,kcfs,2025-11-13T14:09:07Z
2025-11-13T13:30:00Z,7.89,ft,0.0143,kcfs,2025-11-13T14:09:07Z
2025-11-13T13:45:00Z,7.88,ft,0.0137,kcfs,2025-11-13T14:09:07Z
2025-11-13T14:00:00Z,7.88,ft,0.0137,kcfs,2025-11-13T15:09:08Z
2025-11-13T14:15:00Z,7.85,ft,0.0121,kcfs,2025-11-13T15:09:08Z
2025-11-13T14:30:00Z,7.85,ft,0.0121,kcfs,2025-11-13T15:09:08Z
2025-11-13T14:45:00Z,7.86,ft,0.0126,kcfs,2025-11-13T15:09:08Z
2025-11-13T15:00:00Z,7.87,ft,0.0132,kcfs,2025-11-13T16:09:07Z
2025-11-13T15:15:00Z,7.89,ft,0.0143,kcfs,2025-11-13T16:09:07Z
2025-11-13T15:30:00Z,7.9,ft,0.015,kcfs,2025-11-13T16:09:07Z
2025-11-13T15:45:00Z,7.92,ft,0.0163,kcfs,2025-11-13T16:09:07Z
2025-11-13T16:00:00Z,7.92,ft,0.0163,kcfs,2025-11-13T17:09:08Z
2025-11-13T16:15:00Z,7.95,ft,0.0179,kcfs,2025-11-13T17:09:08Z
2025-11-13T16:30:00Z,7.97,ft,0.0188,kcfs,2025-11-13T17:09:08Z
2025-11-13T16:45:00Z,8,ft,0.0203,kcfs,2025-11-13T17:09:08Z
2025-11-13T17:00:00Z,8.03,ft,0.0219,kcfs,2025-11-13T18:09:08Z
2025-11-13T17:15:00Z,8.04,ft,0.0225,kcfs,2025-11-13T18:09:08Z
2025-11-13T17:30:00Z,8.06,ft,0.0237,kcfs,2025-11-13T18:09:08Z
2025-11-13T17:45:00Z,8.06,ft,0.0237,kcfs,2025-11-13T18:09:08Z
2025-11-13T18:00:00Z,8.07,ft,0.0243,kcfs,2025-11-13T19:09:07Z
2025-11-13T18:15:00Z,8.09,ft,0.0255,kcfs,2025-11-13T19:09:07Z
2025-11-13T18:30:00Z,8.12,ft,0.0275,kcfs,2025-11-13T19:09:07Z
2025-11-13T18:45:00Z,8.15,ft,0.0297,kcfs,2025-11-13T19:09:07Z
2025-11-13T19:00:00Z,8.22,ft,0.0345,kcfs,2025-11-13T20:09:09Z
2025-11-13T19:15:00Z,8.27,ft,0.0378,kcfs,2025-11-13T20:09:09Z
2025-11-13T19:30:00Z,8.33,ft,0.0422,kcfs,2025-11-13T20:09:09Z
2025-11-13T19:45:00Z,8.37,ft,0.0453,kcfs,2025-11-13T20:09:09Z
2025-11-13T20:00:00Z,8.41,ft,0.0488,kcfs,2025-11-13T21:09:08Z
2025-11-13T20:15:00Z,8.43,ft,0.0506,kcfs,2025-11-13T21:09:08Z
2025-11-13T20:30:00Z,8.43,ft,0.0506,kcfs,2025-11-13T21:09:08Z
2025-11-13T20:45:00Z,8.44,ft,0.0515,kcfs,2025-11-13T21:09:08Z
2025-11-13T21:00:00Z,8.44,ft,0.0515,kcfs,2025-11-13T22:09:08Z
2025-11-13T21:15:00Z,8.44,ft,0.0515,kcfs,2025-11-13T22:09:08Z
2025-11-13T21:30:00Z,8.43,ft,0.0506,kcfs,2025-11-13T22:09:08Z
2025-11-13T21:45:00Z,8.41,ft,0.0488,kcfs,2025-11-13T22:09:08Z
2025-11-13T22:00:00Z,8.43,ft,0.0506,kcfs,2025-11-13T23:09:07Z
2025-11-13T22:15:00Z,8.41,ft,0.0488,kcfs,2025-11-13T23:09:07Z
2025-11-13T22:30:00Z,8.4,ft,0.0479,kcfs,2025-11-13T23:09:07Z
2025-11-13T22:45:00Z,8.41,ft,0.0488,kcfs,2025-11-13T23:09:07Z
2025-11-13T23:00:00Z,8.41,ft,0.0488,kcfs,2025-11-14T00:09:08Z
2025-11-13T23:15:00Z,8.42,ft,0.0497,kcfs,2025-11-14T00:09:08Z
2025-11-13T23:30:00Z,8.41,ft,0.0488,kcfs,2025-11-14T00:09:08Z
2025-11-13T23:45:00Z,8.39,ft,0.047,kcfs,2025-11-14T00:09:08Z
2025-11-14T00:00:00Z,8.37,ft,0.0453,kcfs,2025-11-14T01:09:08Z
2025-11-14T00:15:00Z,8.38,ft,0.0462,kcfs,2025-11-14T01:09:08Z
2025-11-14T00:30:00Z,8.37,ft,0.0453,kcfs,2025-11-14T01:09:08Z
2025-11-14T00:45:00Z,8.36,ft,0.0445,kcfs,2025-11-14T01:09:08Z
2025-11-14T01:00:00Z,8.36,ft,0.0445,kcfs,2025-11-14T02:09:08Z
2025-11-14T01:15:00Z,8.35,ft,0.0437,kcfs,2025-11-14T02:09:08Z
2025-11-14T01:30:00Z,8.37,ft,0.0453,kcfs,2025-11-14T02:09:08Z
2025-11-14T01:45:00Z,8.34,ft,0.0429,kcfs,2025-11-14T02:09:08Z
2025-11-14T02:00:00Z,8.35,ft,0.0437,kcfs,2025-11-14T03:09:08Z
2025-11-14T02:15:00Z,8.33,ft,0.0422,kcfs,2025-11-14T03:09:08Z
2025-11-14T02:30:00Z,8.34,ft,0.0429,kcfs,2025-11-14T03:09:08Z
2025-11-14T02:45:00Z,8.34,ft,0.0429,kcfs,2025-11-14T03:09:08Z
2025-11-14T03:00:00Z,8.34,ft,0.0429,kcfs,2025-11-14T03:24:08Z
2025-11-14T03:15:00Z,8.34,ft,0.0429,kcfs,2025-11-14T04:09:07Z
2025-11-14T03:30:00Z,8.35,ft,0.0437,kcfs,2025-11-14T04:09:07Z
2025-11-14T03:45:00Z,8.36,ft,0.0445,kcfs,2025-11-14T04:09:07Z
2025-11-14T04:00:00Z,8.35,ft,0.0437,kcfs,2025-11-14T05:09:08Z
2025-11-14T04:15:00Z,8.35,ft,0.0437,kcfs,2025-11-14T05:09:08Z
2025-11-14T04:30:00Z,8.37,ft,0.0453,kcfs,2025-11-14T05:09:08Z
2025-11-14T04:45:00Z,8.38,ft,0.0462,kcfs,2025-11-14T05:09:08Z
2025-11-14T05:00:00Z,8.39,ft,0.047,kcfs,2025-11-14T06:09:07Z
2025-11-14T05:15:00Z,8.39,ft,0.047,kcfs,2025-11-14T06:09:07Z
2025-11-14T05:30:00Z,8.39,ft,0.047,kcfs,2025-11-14T06:09:07Z
2025-11-14T05:45:00Z,8.4,ft,0.0479,kcfs,2025-11-14T06:09:07Z
2025-11-14T06:00:00Z,8.41,ft,0.0488,kcfs,2025-11-14T07:09:08Z
2025-11-14T06:15:00Z,8.41,ft,0.0488,kcfs,2025-11-14T07:09:08Z
2025-11-14T06:30:00Z,8.4,ft,0.0479,kcfs,2025-11-14T07:09:08Z
2025-11-14T06:45:00Z,8.4,ft,0.0479,kcfs,2025-11-14T07:09:08Z
2025-11-14T07:00:00Z,8.4,ft,0.0479,kcfs,2025-11-14T08:09:08Z
2025-11-14T07:15:00Z,8.41,ft,0.0488,kcfs,2025-11-14T08:09:08Z
2025-11-14T07:30:00Z,8.41,ft,0.0488,kcfs,2025-11-14T08:09:08Z
2025-11-14T07:45:00Z,8.41,ft,0.0488,kcfs,2025-11-14T08:09:08Z
2025-11-14T08:00:00Z,8.4,ft,0.0479,kcfs,2025-11-14T09:09:07Z
2025-11-14T08:15:00Z,8.4,ft,0.0479,kcfs,2025-11-14T09:09:07Z
2025-11-14T08:30:00Z,8.38,ft,0.0462,kcfs,2025-11-14T09:09:07Z
2025-11-14T08:45:00Z,8.37,ft,0.0453,kcfs,2025-11-14T09:09:07Z
2025-11-14T09:00:00Z,8.36,ft,0.0445,kcfs,2025-11-14T10:09:07Z
2025-11-14T09:15:00Z,8.35,ft,0.0437,kcfs,2025-11-14T10:09:07Z
2025-11-14T09:30:00Z,8.33,ft,0.0422,kcfs,2025-11-14T10:09:07Z
2025-11-14T09:45:00Z,8.29,ft,0.0392,kcfs,2025-11-14T10:09:07Z
2025-11-14T10:00:00Z,8.26,ft,0.0371,kcfs,2025-11-14T11:09:07Z
2025-11-14T10:15:00Z,8.24,ft,0.0358,kcfs,2025-11-14T11:09:07Z
2025-11-14T10:30:00Z,8.21,ft,0.0338,kcfs,2025-11-14T11:09:07Z
2025-11-14T10:45:00Z,8.18,ft,0.032,kcfs,2025-11-14T11:09:07Z
2025-11-14T11:00:00Z,8.15,ft,0.0297,kcfs,2025-11-14T12:09:07Z
2025-11-14T11:15:00Z,8.12,ft,0.0275,kcfs,2025-11-14T12:09:07Z
2025-11-14T11:30:00Z,8.09,ft,0.0255,kcfs,2025-11-14T12:09:07Z
2025-11-14T11:45:00Z,8.07,ft,0.0243,kcfs,2025-11-14T12:09:07Z
2025-11-14T12:00:00Z,8.04,ft,0.0225,kcfs,2025-11-14T13:09:07Z
2025-11-14T12:15:00Z,8,ft,0.0203,kcfs,2025-11-14T13:09:07Z
2025-11-14T12:30:00Z,7.98,ft,0.0193,kcfs,2025-11-14T13:09:07Z
2025-11-14T12:45:00Z,7.95,ft,0.0179,kcfs,2025-11-14T13:09:07Z
2025-11-14T13:00:00Z,7.93,ft,0.017,kcfs,2025-11-14T14:09:07Z
2025-11-14T13:15:00Z,7.9,ft,0.015,kcfs,2025-11-14T14:09:07Z
2025-11-14T13:30:00Z,7.87,ft,0.0132,kcfs,2025-11-14T14:09:07Z
2025-11-14T13:45:00Z,7.87,ft,0.0132,kcfs,2025-11-14T14:09:07Z
2025-11-14T14:00:00Z,7.86,ft,0.0126,kcfs,2025-11-14T15:09:08Z
2025-11-14T14:15:00Z,7.85,ft,0.0121,kcfs,2025-11-14T15:09:08Z
2025-11-14T14:30:00Z,7.85,ft,0.0121,kcfs,2025-11-14T15:09:08Z
2025-11-14T14:45:00Z,7.85,ft,0.0121,kcfs,2025-11-14T15:09:08Z
2025-11-14T15:00:00Z,7.86,ft,0.0126,kcfs,2025-11-14T16:09:08Z
2025-11-14T15:15:00Z,7.86,ft,0.0126,kcfs,2025-11-14T16:09:08Z
2025-11-14T15:30:00Z,7.87,ft,0.0132,kcfs,2025-11-14T16:09:08Z
2025-11-14T15:45:00Z,7.87,ft,0.0132,kcfs,2025-11-14T16:09:08Z
2025-11-14T16:00:00Z,7.9,ft,0.015,kcfs,2025-11-14T17:09:08Z
2025-11-14T16:15:00Z,7.93,ft,0.017,kcfs,2025-11-14T17:09:08Z
2025-11-14T16:30:00Z,7.96,ft,0.0184,kcfs,2025-11-14T17:09:08Z
2025-11-14T16:45:00Z,7.98,ft,0.0193,kcfs,2025-11-14T17:09:08Z
2025-11-14T17:00:00Z,7.99,ft,0.0198,kcfs,2025-11-14T18:09:08Z
2025-11-14T17:15:00Z,8,ft,0.0203,kcfs,2025-11-14T18:09:08Z
2025-11-14T17:30:00Z,8.03,ft,0.0219,kcfs,2025-11-14T18:09:08Z
2025-11-14T17:45:00Z,8.05,ft,0.0231,kcfs,2025-11-14T18:09:08Z
2025-11-14T18:00:00Z,8.05,ft,0.0231,kcfs,2025-11-14T19:09:08Z
2025-11-14T18:15:00Z,8.08,ft,0.0249,kcfs,2025-11-14T19:09:08Z
2025-11-14T18:30:00Z,8.1,ft,0.0262,kcfs,2025-11-14T19:09:08Z
2025-11-14T18:45:00Z,8.13,ft,0.0282,kcfs,2025-11-14T19:09:08Z
2025-11-14T19:00:00Z,8.19,ft,0.0326,kcfs,2025-11-14T20:09:08Z
2025-11-14T19:15:00Z,8.26,ft,0.0371,kcfs,2025-11-14T20:09:08Z
2025-11-14T19:30:00Z,8.32,ft,0.0414,kcfs,2025-11-14T20:09:08Z
2025-11-14T19:45:00Z,8.36,ft,0.0445,kcfs,2025-11-14T20:09:08Z
2025-11-14T20:00:00Z,8.37,ft,0.0453,kcfs,2025-11-14T21:09:08Z
2025-11-14T20:15:00Z,8.41,ft,0.0488,kcfs,2025-11-14T21:09:08Z
2025-11-14T20:30:00Z,8.42,ft,0.0497,kcfs,2025-11-14T21:09:08Z
2025-11-14T20:45:00Z,8.44,ft,0.0515,kcfs,2025-11-14T21:09:08Z
2025-11-14T21:00:00Z,8.42,ft,0.0497,kcfs,2025-11-14T22:09:08Z
2025-11-14T21:15:00Z,8.41,ft,0.0488,kcfs,2025-11-14T22:09:08Z
2025-11-14T21:30:00Z,8.4,ft,0.0479,kcfs,2025-11-14T22:09:08Z
2025-11-14T21:45:00Z,8.43,ft,0.0506,kcfs,2025-11-14T22:09:08Z
2025-11-14T22:00:00Z,8.43,ft,0.0506,kcfs,2025-11-14T23:09:08Z
2025-11-14T22:15:00Z,8.43,ft,0.0506,kcfs,2025-11-14T23:09:08Z
2025-11-14T22:30:00Z,8.43,ft,0.0506,kcfs,2025-11-14T23:09:08Z
2025-11-14T22:45:00Z,8.42,ft,0.0497,kcfs,2025-11-14T23:09:08Z
2025-11-14T23:00:00Z,8.41,ft,0.0488,kcfs,2025-11-15T00:09:08Z
2025-11-14T23:15:00Z,8.42,ft,0.0497,kcfs,2025-11-15T00:09:08Z
2025-11-14T23:30:00Z,8.42,ft,0.0497,kcfs,2025-11-15T00:09:08Z
2025-11-14T23:45:00Z,8.4,ft,0.0479,kcfs,2025-11-15T00:09:08Z
2025-11-15T00:00:00Z,8.39,ft,0.047,kcfs,2025-11-15T01:09:06Z
2025-11-15T00:15:00Z,8.37,ft,0.0453,kcfs,2025-11-15T01:09:06Z
2025-11-15T00:30:00Z,8.37,ft,0.0453,kcfs,2025-11-15T01:09:06Z
2025-11-15T00:45:00Z,8.36,ft,0.0445,kcfs,2025-11-15T01:09:06Z
2025-11-15T01:00:00Z,8.37,ft,0.0453,kcfs,2025-11-15T02:09:07Z
2025-11-15T01:15:00Z,8.35,ft,0.0437,kcfs,2025-11-15T02:09:07Z
2025-11-15T01:30:00Z,8.36,ft,0.0445,kcfs,2025-11-15T02:09:07Z
2025-11-15T01:45:00Z,8.35,ft,0.0437,kcfs,2025-11-15T02:09:07Z
2025-11-15T02:00:00Z,8.35,ft,0.0437,kcfs,2025-11-15T03:09:07Z
2025-11-15T02:15:00Z,8.35,ft,0.0437,kcfs,2025-11-15T03:09:07Z
2025-11-15T02:30:00Z,8.34,ft,0.0429,kcfs,2025-11-15T03:09:07Z
2025-11-15T02:45:00Z,8.34,ft,0.0429,kcfs,2025-11-15T03:09:07Z
2025-11-15T03:00:00Z,8.33,ft,0.0422,kcfs,2025-11-15T03:24:07Z
2025-11-15T03:15:00Z,8.34,ft,0.0429,kcfs,2025-11-15T04:09:07Z
2025-11-15T03:30:00Z,8.34,ft,0.0429,kcfs,2025-11-15T04:09:07Z
2025-11-15T03:45:00Z,8.34,ft,0.0429,kcfs,2025-11-15T04:09:07Z
2025-11-15T04:00:00Z,8.34,ft,0.0429,kcfs,2025-11-15T05:09:08Z
2025-11-15T04:15:00Z,8.34,ft,0.0429,kcfs,2025-11-15T05:09:08Z
2025-11-15T04:30:00Z,8.33,ft,0.0422,kcfs,2025-11-15T05:09:08Z
2025-11-15T04:45:00Z,8.33,ft,0.0422,kcfs,2025-11-15T05:09:08Z
2025-11-15T05:00:00Z,8.35,ft,0.0437,kcfs,2025-11-15T06:09:08Z
2025-11-15T05:15:00Z,8.34,ft,0.0429,kcfs,2025-11-15T06:09:08Z
2025-11-15T05:30:00Z,8.35,ft,0.0437,kcfs,2025-11-15T06:09:08Z
2025-11-15T05:45:00Z,8.34,ft,0.0429,kcfs,2025-11-15T06:09:08Z
2025-11-15T06:00:00Z,8.34,ft,0.0429,kcfs,2025-11-15T07:09:07Z
2025-11-15T06:15:00Z,8.34,ft,0.0429,kcfs,2025-11-15T07:09:07Z
2025-11-15T06:30:00Z,8.33,ft,0.0422,kcfs,2025-11-15T07:09:07Z
2025-11-15T06:45:00Z,8.34,ft,0.0429,kcfs,2025-11-15T07:09:07Z
2025-11-15T07:00:00Z,8.33,ft,0.0422,kcfs,2025-11-15T08:09:08Z
2025-11-15T07:15:00Z,8.33,ft,0.0422,kcfs,2025-11-15T08:09:08Z
2025-11-15T07:30:00Z,8.34,ft,0.0429,kcfs,2025-11-15T08:09:08Z
2025-11-15T07:45:00Z,8.33,ft,0.0422,kcfs,2025-11-15T08:09:08Z
2025-11-15T08:00:00Z,8.32,ft,0.0414,kcfs,2025-11-15T09:09:08Z
2025-11-15T08:15:00Z,8.3,ft,0.0399,kcfs,2025-11-15T09:09:08Z
2025-11-15T08:30:00Z,8.28,ft,0.0385,kcfs,2025-11-15T09:09:08Z
2025-11-15T08:45:00Z,8.28,ft,0.0385,kcfs,2025-11-15T09:09:08Z
2025-11-15T09:00:00Z,8.25,ft,0.0364,kcfs,2025-11-15T10:09:08Z
2025-11-15T09:15:00Z,8.24,ft,0.0358,kcfs,2025-11-15T10:09:08Z
2025-11-15T09:30:00Z,8.22,ft,0.0345,kcfs,2025-11-15T10:09:08Z
2025-11-15T09:45:00Z,8.19,ft,0.0326,kcfs,2025-11-15T10:09:08Z
2025-11-15T10:00:00Z,8.18,ft,0.032,kcfs,2025-11-15T11:09:07Z
2025-11-15T10:15:00Z,8.14,ft,0.029,kcfs,2025-11-15T11:09:07Z
2025-11-15T10:30:00Z,8.11,ft,0.0269,kcfs,2025-11-15T11:09:07Z
2025-11-15T10:45:00Z,8.11,ft,0.0269,kcfs,2025-11-15T11:09:07Z
2025-11-15T11:00:00Z,8.09,ft,0.0255,kcfs,2025-11-15T12:09:08Z
2025-11-15T11:15:00Z,8.09,ft,0.0255,kcfs,2025-11-15T12:09:08Z
2025-11-15T11:30:00Z,8.06,ft,0.0237,kcfs,2025-11-15T12:09:08Z
2025-11-15T11:45:00Z,8.04,ft,0.0225,kcfs,2025-11-15T12:09:08Z
2025-11-15T12:00:00Z,8.02,ft,0.0214,kcfs,2025-11-15T13:09:08Z
2025-11-15T12:15:00Z,7.99,ft,0.0198,kcfs,2025-11-15T13:09:08Z
2025-11-15T12:30:00Z,7.97,ft,0.0188,kcfs,2025-11-15T13:09:08Z
2025-11-15T12:45:00Z,7.94,ft,0.0174,kcfs,2025-11-15T13:09:08Z
2025-11-15T13:00:00Z,7.92,ft,0.0163,kcfs,2025-11-15T14:09:08Z
2025-11-15T13:15:00Z,7.9,ft,0.015,kcfs,2025-11-15T14:09:08Z
2025-11-15T13:30:00Z,7.88,ft,0.0137,kcfs,2025-11-15T14:09:08Z
2025-11-15T13:45:00Z,7.86,ft,0.0126,kcfs,2025-11-15T14:09:08Z
2025-11-15T14:00:00Z,7.85,ft,0.0121,kcfs,2025-11-15T15:09:08Z
2025-11-15T14:15:00Z,7.84,ft,0.0116,kcfs,2025-11-15T15:09:08Z
2025-11-15T14:30:00Z,7.83,ft,0.0111,kcfs,2025-11-15T15:09:08Z
